,price,sqft_living,sqft_lot,yr_built,bedrooms,bathrooms,floors,renovated_2000,waterfront,has_basement,view_EXCELLENT,view_FAIR,view_GOOD,view_NONE,grade_11 Excellent,grade_12 Luxury,grade_13 Mansion,grade_3 Poor,grade_4 Low,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Fair,condition_Good,condition_Poor,condition_Very Good
5264,515100.0,0.20447692831475087,-0.5459771454700131,0.8833441058258994,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5265,620000.0,0.5972698079728923,2.141715217436551,0.7828416824720386,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5266,657500.0,0.663684740828642,0.28487767776645945,0.31182217434823606,0.738256084409971,0.339783005424763,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5267,250000.0,0.3327818549107193,0.031410581228486154,-0.26462798067732357,1.5275865071789705,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5268,385000.0,0.3327818549107193,0.031410581228486154,-0.26462798067732357,1.5275865071789705,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5269,307000.0,0.468732884623652,-0.0742194617911775,0.17663335306376696,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5270,288000.0,-0.7731345241557953,0.1585682802255748,0.7828416824720386,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5271,226450.0,-0.22308731005793775,-0.11946152351192836,-0.9148333303345293,-0.2793678197273204,-0.30054874380717284,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5272,390000.0,-0.349041104880433,-0.15210849143249477,-0.12854477980694928,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5273,350000.0,-0.8967809816127637,0.2704633169717141,0.007261969474711812,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5274,368000.0,-0.4669443823850862,-0.018880585400685778,-0.06060691893638444,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5275,469000.0,-1.248143418599126,-0.6948719497564081,-1.7104802565994774,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5276,865000.0,0.7999986696732906,3.2478736529505103,0.48042465802705264,-0.2793678197273204,0.339783005424763,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5277,515000.0,1.638235867830697,0.7596721001997496,-0.12854477980694928,1.5275865071789705,0.6082342987016658,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5278,410000.0,-0.6556510052571697,0.072291569263398,0.2780505902285793,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5279,210000.0,-1.0854876044848472,1.8755009569297592,-0.09456721905360362,0.738256084409971,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5280,460000.0,-0.5281835190796041,-0.04505260453171975,-0.06060691893638444,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5281,241500.0,0.6448991896064009,0.20558637677190886,0.2780505902285793,0.738256084409971,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5282,322200.0,0.13058020833065698,0.9559634997705163,0.14279338810781975,0.738256084409971,0.339783005424763,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5283,279000.0,-1.0659225610404195,-0.32152424049658157,-0.949230475082628,0.738256084409971,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5284,303000.0,-1.290623382376472,1.3456968524649302,-0.949230475082628,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5285,420000.0,-1.4002977712317541,-0.21337824495372631,-0.7088213049166604,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5286,249000.0,0.2561949838395678,0.9164787320904916,-0.3327736026262393,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5287,294950.0,-1.0081831640261643,0.10796332107629553,-0.6402914687328722,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5288,1320000.0,1.4110586027747831,-0.7717232555032479,1.1172638373273425,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,335000.0,-0.9518241247159058,-0.5688290192019837,-0.6060528767715814,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5290,1160000.0,1.0589660029153358,0.004349909783652476,-1.225046644960918,0.738256084409971,0.339783005424763,0.19014451901712115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5291,520000.0,-0.9892467232263178,-0.8549010022017127,-1.536706180732938,-1.7136281571476792,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5292,560000.0,-0.20949894849518266,0.10293711468150583,-0.19655175346749,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5293,243400.0,-0.22308731005793775,-0.07955199787128513,-0.40098876093610175,0.738256084409971,-0.6933139946297409,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5294,405000.0,-1.0081831640261643,0.6490450962009087,0.5813824159660277,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5295,495000.0,-0.3063044505693773,0.6712121291108084,-1.398011422803236,-1.7136281571476792,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5296,350000.0,0.27833199347560805,-0.13574289979234394,0.7157560277272547,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5297,368500.0,0.6730216805753123,-0.05939427050652596,0.7157560277272547,1.5275865071789705,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5298,99000.0,-1.6115650849710537,0.02952827184152167,-0.7774214641874189,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5299,1070000.0,1.8283700258384548,0.47584142461135326,1.0171127334377066,0.738256084409971,1.6413312987561697,1.006704077363308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,430000.0,-0.25050127248455684,-0.041603608147023075,0.4130346832244594,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5301,412500.0,-0.5751799099173829,0.06123148194776404,-0.26462798067732357,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5302,1120000.0,2.1581173547255257,2.273222556879648,0.5813824159660277,0.738256084409971,1.2767202648740377,1.006704077363308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,915000.0,1.3698171860206847,1.634981242891264,0.5813824159660277,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5304,535000.0,0.3542144952877269,-0.05662740019096374,0.7828416824720386,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5305,390000.0,-0.33470930266258786,0.0872094188667105,0.2780505902285793,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5306,499000.0,-0.9704611720040767,-1.0409401637705962,-0.9148333303345293,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5307,375000.0,0.07119232748668564,-0.008944583582980592,-0.26462798067732357,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5308,349000.0,-0.129573524770963,-0.05662740019096374,0.8163592812404239,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5309,635000.0,0.04701186726373616,-0.07688252260916467,-0.23058120156451428,-0.2793678197273204,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5310,682000.0,0.9288599331332655,-0.0014468179570843738,1.0171127334377066,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5311,321027.0,0.9288599331332655,0.8175980427767748,-0.16253961875107947,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5312,150000.0,-2.2897969180898885,-0.7381324070279441,-1.9196071716986716,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5313,410000.0,-0.349041104880433,0.8700649107433387,-0.06060691893638444,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5314,449950.0,-0.4669443823850862,-0.7489449475278357,-1.6409164112557666,-0.2793678197273204,0.03967999197024403,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5315,194990.0,-0.4669443823850862,-0.12811514948935185,-1.9894617750694605,2.1725164218303297,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5316,475000.0,0.01026970743418701,0.09978412077536128,-0.5034421899442767,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5317,530000.0,-0.4518799592152523,-1.0897230483450586,-2.1644182982306464,1.5275865071789705,-0.30054874380717284,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5318,319950.0,0.1631953914018595,-0.05328724670398309,1.3503679068390195,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5319,210000.0,-0.23675444517114447,0.18015568609665264,0.24426193682132982,-0.2793678197273204,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5320,485000.0,-0.3063044505693773,-0.9740632842897983,-1.5714248776146535,-0.2793678197273204,0.8510780326296571,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5321,774000.0,0.9372053372617837,0.27089632209951114,0.9168113652698187,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5322,478000.0,-0.27823775951300267,0.02575403502752176,-0.43512246060190857,0.738256084409971,0.03967999197024403,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5323,385000.0,-0.3779687586621224,-0.46319897618232003,-1.6061616148696092,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5324,595000.0,0.5090342797526408,1.8615988330286515,0.6150011490572734,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5325,285000.0,-0.591055890480614,-0.13231170011512217,-0.3668724808677673,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5326,723000.0,0.826340554942919,-0.7697840133452936,1.1172638373273425,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5327,279000.0,-0.15591541004059353,0.7655058795103172,-0.3668724808677673,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5328,195000.0,-0.672080160276711,-0.06538852574050073,-0.43512246060190857,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5329,625000.0,0.3002630744567123,-1.437497943041667,-1.5714248776146535,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5330,270000.0,-0.129573524770963,0.16585056777670543,0.2780505902285793,-0.2793678197273204,-0.30054874380717284,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5331,559000.0,0.03482799412839692,-0.4139341274295722,1.1839479818522907,-1.7136281571476792,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5332,474000.0,0.07119232748668564,0.6816460474077596,0.17663335306376696,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5333,303500.0,0.022580827861665004,-0.09736383600198391,0.7157560277272547,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5334,350000.0,-0.607039505632149,0.0832423717437189,-0.7431125851469437,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5335,367500.0,1.0589660029153358,0.25168221954967035,-1.052528228331693,1.5275865071789705,1.072776992024748,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5336,595000.0,1.0589660029153358,0.25168221954967035,-1.052528228331693,1.5275865071789705,1.072776992024748,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5337,589000.0,0.5090342797526408,2.984475994819608,0.3455767064175961,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5338,585000.0,-0.14270767687184904,2.6448822114125936,0.10893628465277444,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5339,482975.0,0.2672894711587127,0.10306304805025632,0.17663335306376696,-0.2793678197273204,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5340,365500.0,0.153922717876745,-0.6406018637151336,1.0838968042697268,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5341,570000.0,-0.14270767687184904,-0.03075206275627421,0.041170592744488275,0.738256084409971,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5342,335000.0,0.40695884736993915,0.002834647262421103,0.648602984066328,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5343,767500.0,0.49902333390559017,-0.5653710550534435,-1.954525349219132,0.738256084409971,0.03967999197024403,0.19014451901712115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5344,386591.0,-0.27823775951300267,-1.7774269601151083,1.450021365307137,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5345,279000.0,-0.8607867831487945,-0.3686920657088233,-1.9894617750694605,-0.2793678197273204,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5346,620000.0,0.8175925886737773,1.5603949478100034,0.9168113652698187,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5347,407000.0,0.9204848827466678,1.1868142407822602,-0.43512246060190857,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5348,364250.0,0.42773056063427783,3.6390695384604888,0.7828416824720386,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5349,399000.0,0.9702946412053788,0.1632296823855513,0.2780505902285793,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5350,766950.0,1.0981944321800732,1.4624367216164993,0.7157560277272547,-0.2793678197273204,0.6082342987016658,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5351,710000.0,1.0271064072005698,-0.708406731347218,1.1172638373273425,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5352,320000.0,-1.1052163740451477,-0.7381324070279441,-1.4326581451869955,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5353,300000.0,-0.129573524770963,-0.9999910349006864,1.0171127334377066,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5354,263000.0,-0.43691118382134014,0.15063481291081843,0.7493072702599048,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5355,445000.0,-0.22308731005793775,-0.663248474428995,0.849860083416357,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5356,554000.0,0.01026970743418701,0.12796639019837935,-0.46927359766292914,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5357,335000.0,-1.5153242037125245,-0.5016401688224317,-2.2345293160288393,-1.7136281571476792,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5358,307000.0,0.663684740828642,-0.15639706267179676,0.5477467677882245,0.738256084409971,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5359,404000.0,-0.6886246085551693,0.01925386032064137,-0.8117479601113889,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5360,775000.0,1.1367807960558518,-0.46951395970980714,1.0838968042697268,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5361,220000.0,-1.3779509289931509,0.14325151981026457,-0.5034421899442767,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5362,518000.0,0.3002630744567123,0.21655271594912986,0.4130346832244594,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5363,1600000.0,1.7880686307094638,0.18613023754943098,1.1506142243214055,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,315000.0,0.04701186726373616,-1.2698389766709097,0.2780505902285793,-4.16551239870533,0.339783005424763,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5365,572650.0,0.39650395571524366,0.38485820570411927,0.6821879379719071,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5366,350000.0,-0.3779687586621224,0.15280412406330027,-1.7104802565994774,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5367,285000.0,-1.7119025340796656,-0.349583374914694,-2.4453046330740724,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5368,231000.0,-0.7731345241557953,-0.11225045069948868,0.8163592812404239,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5369,179000.0,-1.7119025340796656,-0.48011955844632953,-0.06060691893638444,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5370,244000.0,-0.7904062072982406,0.20225217417368235,-0.26462798067732357,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5371,185850.0,-0.36346056392580517,0.41501004398245944,-0.949230475082628,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5372,610000.0,1.5111121265257295,0.44971814502692364,-0.026663861927352667,2.1725164218303297,0.6082342987016658,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5373,419000.0,1.0825813009146694,0.14676774415954746,1.1506142243214055,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5374,779000.0,0.468732884623652,-0.24999770704356386,-0.46927359766292914,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5375,695000.0,1.2922815995051953,0.628073506484523,1.1172638373273425,1.5275865071789705,1.072776992024748,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5376,319900.0,0.1655078724156434,-0.06246044844811687,0.9168113652698187,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5377,329000.0,0.022580827861665004,-0.04505260453171975,0.24426193682132982,-0.2793678197273204,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5378,475226.0,0.2561949838395678,-0.6374040819079726,0.5813824159660277,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5379,638000.0,0.31115258205964746,-0.5235869574812327,1.0838968042697268,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5380,440000.0,-0.8429936858265111,0.7566738351824757,0.44673816230640384,-1.7136281571476792,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5381,214000.0,-0.43691118382134014,-0.505994895881021,-0.9836453274993333,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5382,600000.0,1.4914382359608676,0.6345626759298536,0.6150011490572734,-0.2793678197273204,0.8510780326296571,1.006704077363308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5383,935000.0,0.7191596345427396,-0.6403555526550013,-2.269612418037387,0.738256084409971,0.03967999197024403,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5384,630000.0,0.03482799412839692,0.2676446524500365,-1.018077905825921,0.738256084409971,-0.30054874380717284,0.19014451901712115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5385,575000.0,0.2561949838395678,-0.5734564856763694,1.1172638373273425,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5386,345000.0,0.10700426981786536,1.038337259916647,0.5477467677882245,-0.2793678197273204,0.6082342987016658,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5387,323000.0,-0.8787151904951933,0.20971148058084038,-0.12854477980694928,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5388,425000.0,0.7999986696732906,0.5538148671719286,0.5813824159660277,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5389,411000.0,0.01026970743418701,2.8910045434836382,0.041170592744488275,-1.7136281571476792,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5390,299800.0,-0.5127239607031913,0.1278432551934757,0.17663335306376696,0.738256084409971,-0.6933139946297409,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5391,823000.0,1.011013688029554,-0.5235869574812327,-2.1644182982306464,2.1725164218303297,-0.30054874380717284,1.6400768772602203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5392,200000.0,-1.4918655603665298,0.012168714018228386,-0.5376282552983181,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5394,359950.0,-0.10352271601315853,-0.7992350805333497,0.950261878523707,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5395,375000.0,0.22259478274265507,0.04144030226408291,0.4130346832244594,0.738256084409971,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
