,price,sqft_living,sqft_lot,yr_built,bedrooms,bathrooms,floors,renovated_2000_1,grade_11 Excellent,grade_12 Luxury,grade_13 Mansion,grade_3 Poor,grade_4 Low,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Fair,condition_Good,condition_Poor,condition_Very Good,view_EXCELLENT,view_FAIR,view_GOOD,view_NONE,waterfront_YES
6407,481500.0,1840,10500,1993,3,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6408,211000.0,1060,7412,1987,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6409,455000.0,1790,7500,1973,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6410,238950.0,810,4838,1938,2,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6411,722500.0,2600,5100,2003,4,3.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6412,795000.0,3230,19193,1973,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6413,327500.0,2240,9600,1971,4,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6414,585000.0,3400,5100,2006,4,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6415,775000.0,3140,10875,1939,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6416,645000.0,2780,4200,2001,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6417,445000.0,2320,12368,1968,4,2.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6418,257950.0,1370,5858,1987,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6419,375000.0,2230,7560,1959,5,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6420,245000.0,1610,7223,1994,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6421,725000.0,3410,41022,1990,3,2.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6422,702000.0,2810,4922,2005,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6423,330000.0,1850,14986,1943,3,1.75,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6424,940000.0,1790,4800,1912,3,1.5,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6425,354500.0,1150,11396,1950,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6426,279950.0,2420,8700,1914,4,2.75,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6427,284000.0,1580,7034,1989,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6428,480000.0,1760,21562,1959,5,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6429,647500.0,1760,21562,1959,5,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6430,625000.0,2750,35000,1993,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6431,152000.0,920,4875,1978,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6432,322000.0,960,10181,1961,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6433,445000.0,1120,4000,1916,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6434,595000.0,1560,3960,1907,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6435,165000.0,1380,7334,1981,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6436,278500.0,1940,6206,1990,4,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6437,517500.0,1810,10625,1973,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6438,343566.0,1100,4200,1954,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6439,286285.0,1980,9714,1977,4,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6440,474905.0,1340,6200,1959,4,1.5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6441,550000.0,1680,4800,1960,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6442,286000.0,2060,16000,1993,4,2.5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6443,900000.0,2620,7215,1980,3,3.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6444,449950.0,1610,5159,1985,3,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6445,259000.0,1490,7560,1966,4,1.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6446,340000.0,1900,8125,1969,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6447,785000.0,3440,56192,1994,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6448,490000.0,1840,3300,1910,2,1.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6449,344950.0,2330,6250,1941,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6450,950000.0,2250,2975,1905,3,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6451,810000.0,2000,3988,1958,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6452,998160.0,3010,16050,1976,2,2.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6453,377000.0,1680,7389,1979,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6454,595000.0,1530,6773,1984,3,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6455,313300.0,970,4800,1911,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6456,360000.0,1550,5225,1941,5,1.75,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6457,188000.0,1660,7350,1979,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6458,755000.0,3680,203860,1994,3,2.5,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6459,1290000.0,3210,4060,1917,5,3.5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,455000.0,1480,13280,1940,3,1.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6461,817500.0,3600,9312,2005,5,3.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6462,550000.0,1700,1481,2002,3,2.25,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6463,260000.0,1680,8725,1978,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6464,320000.0,1550,34175,1999,3,2.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6465,1150000.0,3780,10623,1999,3,3.25,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6466,362000.0,2360,7370,1985,4,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6467,503500.0,1810,1750,1997,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6468,653000.0,2290,3475,2006,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6469,760000.0,3370,12447,1991,4,2.75,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6470,775000.0,2090,5050,1916,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6471,1340000.0,2130,34689,1955,4,3.75,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6472,417500.0,2060,10911,1954,5,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6473,525000.0,1560,9350,1969,3,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6474,217000.0,730,2400,1934,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6475,525000.0,2910,6308,1985,4,2.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6476,442500.0,2490,8700,1976,4,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6477,525000.0,1710,10440,1955,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6478,425500.0,1520,10630,1967,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6479,710000.0,2930,218235,1990,3,2.75,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6480,545000.0,3160,10948,1991,4,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6481,410000.0,2910,16410,1967,5,2.75,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6482,245000.0,1700,8100,1980,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6483,194900.0,810,6697,1923,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6484,284000.0,2000,5390,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6485,280000.0,1894,52769,1936,2,1.75,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6486,280000.0,2080,87991,1970,3,1.75,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6487,360000.0,1730,5500,1943,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6488,405000.0,720,4323,1942,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6489,865000.0,3560,13981,2000,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6490,483300.0,1210,11100,1955,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6491,355000.0,2130,9268,1985,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6492,274950.0,1570,8767,1990,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6493,1930000.0,3950,6134,1998,3,4.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6494,755000.0,3450,15586,1989,3,3.25,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6495,1940000.0,7220,223462,2000,4,5.75,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6496,309212.0,1150,9600,1979,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6497,219950.0,1500,7615,1984,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6498,690000.0,1300,5150,1920,3,2.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6499,250800.0,1290,4000,1943,3,1.75,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6500,557500.0,2510,35255,1994,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6501,941000.0,2320,3825,1926,4,1.75,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6502,3650000.0,5480,19401,1936,6,4.75,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6503,305000.0,2030,8600,1977,4,2.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6504,815000.0,2060,16110,1949,4,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6505,1020000.0,2920,34527,1954,3,2.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
6506,1240000.0,3330,6990,1928,4,3.0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6507,535000.0,2110,8164,1990,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6508,775000.0,1175,10454,1949,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6509,255000.0,1590,8670,1994,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6510,327000.0,1070,9750,1947,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6511,560000.0,2720,8819,1976,4,2.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6512,1340000.0,2980,6349,1998,4,3.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6513,199500.0,1160,5200,1977,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6514,760000.0,3580,97574,2004,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6515,439000.0,3020,6000,1994,3,2.25,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6516,527000.0,2380,5250,1961,4,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6517,199950.0,2270,13590,1948,3,2.75,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6518,254000.0,1660,8188,1988,3,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6519,393000.0,830,5000,1921,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6520,585000.0,2480,12614,1979,5,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6521,450000.0,1900,7740,1923,2,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6522,565000.0,1670,4008,2005,2,1.75,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6523,330000.0,2000,7900,1986,5,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6524,870000.0,2320,65340,1992,3,2.0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6525,585000.0,1860,8117,1966,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6526,500000.0,2110,208737,1977,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6527,225000.0,1400,7384,1979,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6528,295000.0,1400,7384,1979,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6529,775000.0,2850,14800,1976,3,2.75,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6530,280000.0,1370,11050,1981,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6531,539000.0,2170,3200,1923,3,2.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6532,567500.0,2570,14033,1953,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6533,442500.0,1970,7902,1960,4,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6534,598200.0,2980,4635,1997,5,3.75,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6535,610000.0,2300,10843,1955,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6536,544900.0,1990,4936,2004,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6537,557500.0,2390,38258,2001,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6538,532500.0,2160,7500,1979,3,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6539,1350000.0,3300,15907,1985,4,3.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6540,750000.0,1840,2825,1920,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6541,530000.0,2030,10958,1983,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6542,346100.0,1400,2036,2003,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6543,260000.0,2320,16800,1977,4,2.25,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6544,365000.0,1410,9150,1959,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6545,615000.0,1860,42800,1983,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6546,318400.0,1820,6916,1994,4,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6547,498500.0,1910,7172,1993,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6548,450000.0,1540,7490,1971,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6549,200000.0,1430,7905,1988,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6550,234000.0,1010,8906,1968,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6551,121800.0,940,8384,1947,2,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6552,805000.0,2600,5875,1929,3,2.75,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6553,410000.0,2060,7283,1963,4,2.25,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6554,475000.0,1920,4534,1986,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6555,1340000.0,2900,21074,1986,4,2.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6556,269000.0,1020,7920,1947,1,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6557,573000.0,2150,9520,1979,4,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6558,330000.0,1660,2890,2001,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6559,252750.0,1230,7410,1944,4,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6560,745000.0,2170,7546,2007,2,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6561,280000.0,1280,7633,1991,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6562,535000.0,2240,6920,1974,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6563,580000.0,1780,5100,1953,4,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6564,301000.0,1840,7200,1968,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6565,600000.0,1740,7700,1968,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6566,538900.0,3040,6604,2005,5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6567,366000.0,2370,4375,2006,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6568,303000.0,2100,6783,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6569,432000.0,1470,1578,2007,3,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6570,300000.0,1300,6120,1945,2,1.5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6571,908800.0,3420,7826,1939,3,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6572,500000.0,1190,4750,1940,3,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6573,254000.0,2080,16117,1959,5,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6574,470000.0,2180,4268,1924,5,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6575,480000.0,1460,7860,1967,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6576,536000.0,1530,8503,1983,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6577,1350000.0,4740,8611,2006,4,3.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6578,550000.0,1980,40887,1980,3,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6579,260000.0,1710,6400,1976,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6580,284900.0,1160,982,2006,2,1.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6581,740000.0,2200,3000,2002,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6582,425000.0,1170,5000,1920,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6583,230000.0,1120,7500,1965,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6584,675000.0,1710,4000,1926,3,1.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6585,267500.0,1650,7807,1986,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6586,814000.0,2840,8820,1952,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6587,1250000.0,3310,217800,1989,4,3.0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6588,460000.0,1860,7232,1985,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6589,445000.0,2250,9608,1994,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6590,715000.0,2890,7027,2004,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6591,425000.0,2120,5992,1947,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6592,370000.0,2130,4750,2009,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6593,302000.0,1170,8200,1937,2,1.75,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6594,453000.0,2120,7420,1956,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6595,290000.0,1280,10716,1969,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6596,1040000.0,3170,47502,1988,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6597,925000.0,2260,41984,1967,4,2.25,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6598,600000.0,2930,19876,1993,3,1.75,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6599,354000.0,1060,5750,1981,3,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6600,204950.0,1740,9344,1978,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6601,675000.0,2990,5400,2005,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6602,995000.0,3530,20012,1986,4,3.25,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6603,800000.0,2960,10960,1957,5,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6604,472500.0,1650,3711,1996,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6605,549950.0,2720,13500,1969,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6606,575575.0,1516,2897,1925,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6607,545000.0,4386,12275,2006,4,3.25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6608,340000.0,2580,7434,1963,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6609,225000.0,960,5512,1963,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6610,299950.0,1460,10506,1983,2,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6611,829900.0,3840,4000,2001,4,3.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
